No.,Date,Filename,Height [level],Fur Density [furs/cm^2],Fur Arrangement,Needle,Fur Sample,Fur Orientation,Replication,Camera Settings,Lighting,Names,Resolution [pixels/mm],Steady State Penetration Depth [mm],Maximum Penetration Depth [mm],Droplet Final Spread [mm],Droplet Maximum Spread [mm],Droplet Velocity [m/s],Droplet Diameter [mm],Steady State Dome Height [mm],Minimum Dome Height [mm],Volume Below Fur at Max. Spread [mm^3],Video Index of Max. Spread,Delta_pos,Delta_spread,Delta_Pen,Delta_DomeHeight,Tausp,Tausx,Taush,Taumaxspread,Initial Impact Classification,Final Impact Classification,Fur Strand Square Length Dimension (um) [l],Inter-fiber spacing (um) [d],Aspect Ratio,Modified Aspect Ratio,Density of Water (kg/m^3),Surface Tension of Water (N/m),Do (m),Weber #
r114,03/21/2023,r5_E1_4_21,3,100,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.3,2.838283828,3.432343234,4.323432343,4.587458746,0.7391919316,2.760634885,0,0,22.03208167,71,0.04173763657,1.749174917,0,0,3.197004608,10.68548387,3.369815668,1.338807851,"E, W",DLRS,350,650,0.65,235.453085,1000,0.072,0.002760634885,20.95033206
r166,02/01/2024,r5_E1_4_28,4,100,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,22.6,5.663716814,5.707964602,4.247787611,4.601769912,1.440524078,2.699157348,0,0,20.59269683,60,0.568513355,2.389380531,-0.08849557522,0,11.23271889,24.15898618,22.70737327,6.582225982,"E, ii",i,350,650,0.65,240.8158978,1000,0.072,0.002699157348,77.79232464
r167,02/01/2024,r5_E1_4_29,4,100,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,29.7,3.838383838,3.838383838,4.478114478,5.084175084,0.8273967748,2.753102647,0,0,21.85223338,60,0.0266733419,1.717171717,0.9427609428,0,2.661290323,8.605990783,4.804147465,1.302307427,"E, ii",ii,350,650,0.65,236.0972631,1000,0.072,0.002753102647,26.17686028
r168,02/01/2024,r5_E1_4_30,4,100,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,22.6,6.637168142,6.637168142,3.672566372,3.938053097,1.454354914,2.751598424,0,0,20.14999779,27,0.1714965403,1.681415929,-0.3539823009,0,11.35368664,36.13479263,36.13479263,0.880915193,"E, iii",ii,350,650,0.65,236.226331,1000,0.072,0.002751598424,80.83386799
r7,03/10/2023,r5_E1_5_1,1,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.3,3.135313531,3.894389439,3.333333333,3.696369637,0.310686241,2.316333671,0,0,13.01463459,99,0.1482516325,1.650165017,0.4290429043,0,13.92857143,11.78571429,3.629032258,0.8047706897,"E, W",DLRS,350,1078,0.7549019608,465.3906358,1000,0.072,0.002316333671,3.105365081
r8,03/10/2023,r5_E1_5_2,1,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31.2,2.628205128,2.628205128,4.358974359,4.903846154,0.2271821348,2.716064791,0,0,20.98210205,126,0.1063274972,1.378205128,0.9294871795,0,0.8928571429,7.1140553,1.987327189,0.5855069985,"E, W",DLRS,350,1078,0.7549019608,396.8977484,1000,0.072,0.002716064791,1.946955304
r9,03/10/2023,r5_E1_5_3,1,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30,2.733333333,3.1,4.266666667,5.5,0.225487909,2.859947612,0,0,24.49643309,136,0.06526304762,1.3,0,0,2.806451613,6.622119816,1.755760369,0.9724015685,"E, W",DLRS,350,1078,0.7549019608,376.9299813,1000,0.072,0.002859947612,2.019631334
r61,03/14/2023,r5_E1_5_10,2,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.4,4.078947368,4.638157895,4.440789474,4.736842105,0.4986357133,2.642636789,0.09868421053,0,19.32595874,164,0.04936352722,2.105263158,0.03289473684,0.003246191136,30.81797235,29.43548387,35.08064516,4.968802563,"E, W",i,350,1078,0.7549019608,407.9259035,1000,0.072,0.002642636789,9.125816692
r62,03/14/2023,r5_E1_5_11,2,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30,4.166666667,4.166666667,4.4,4.7,0.5874725275,2.776416027,0,0,22.41208423,101,0.02267645988,1.733333333,1.066666667,0,2.246543779,23.21428571,2.476958525,1.551688157,"E, W",i,350,1078,0.7549019608,388.2703419,1000,0.072,0.002776416027,13.3084406
r63,03/14/2023,r5_E1_5_12,2,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.4,4.25170068,4.931972789,4.319727891,4.693877551,0.6243042672,2.577479711,0,0,17.93140766,103,0.4382661768,1.462585034,0,0,23.82488479,20.41474654,2.995391705,1.937720059,"E, W",i,350,1078,0.7549019608,418.2380158,1000,0.072,0.002577479711,13.95260713
r115,03/21/2023,r5_E1_5_19,3,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.4,5.646258503,6.088435374,4.489795918,4.62585034,0.7704052824,2.831992684,0.1020408163,0,23.78510095,80,0.1698238235,1.972789116,0,0.2040816327,13.32373272,13.22004608,3.784562212,2.357649375,"E, i",ii,350,1078,0.7549019608,380.6507009,1000,0.072,0.002831992684,23.34522879
r116,03/21/2023,r5_E1_5_20,3,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,28.8,5.694444444,5.694444444,4.479166667,4.930555556,0.7850378788,2.885105673,0,0,25.14859878,74,0.1308042409,1.5625,-0.1388888889,0,3.991935484,14.71774194,2.379032258,1.723301372,"E, i",i,350,1078,0.7549019608,373.6431598,1000,0.072,0.002885105673,24.69508089
r117,03/21/2023,r5_E1_5_21,3,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30,5.5,5.5,4.033333333,4.8,0.7604411765,2.776610263,0,0,22.41678836,79,0.05735334144,1.2,-0.1,0,2.459677419,16.65322581,2.540322581,1.91711754,"E, i",i,350,1078,0.7549019608,388.2431807,1000,0.072,0.002776610263,22.30045264
r169,03/22/2024,r5_E1_5_28,4,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,29.7,5.555555556,5.555555556,4.377104377,4.713804714,0.8154068154,2.759130715,0.1346801347,0,21.99608785,71,0.05794351619,1.750841751,0.8080808081,0.2356902357,3.801843318,19.83870968,6.566820276,2.364242654,"PDF, D",FDP,350,1078,0.7549019608,390.7027652,1000,0.072,0.002759130715,25.4793564
r170,03/22/2024,r5_E1_5_29,4,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,29.7,7.003367003,7.003367003,5.892255892,5.925925926,0.8160657963,2.731084586,0,0,21.33212263,70,0.09388439151,3.164983165,1.313131313,0,0.7488479263,13.99769585,2.476958525,2.091645423,"PDF, D",FDP,350,1078,0.7549019608,394.7149808,1000,0.072,0.002731084586,25.26114351
r171,03/22/2024,r5_E1_5_30,4,49.03922353,parallel,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,30.9,5.339805825,5.339805825,4.368932039,4.498381877,0.7982740022,2.674911065,0,0,20.04272001,72,0.007931764625,1.747572816,-0.09708737864,0.1294498382,3.525345622,13.89400922,2.557603687,2.287964173,"PDF, D",FDP,350,1078,0.7549019608,403.0040528,1000,0.072,0.002674911065,23.67450035
r10,02/25/2024,r5_E1_6_1,1,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,27.6,1.296296296,1.296296296,6.074074074,6.407407407,0.6000966184,2.598952359,1,0.8518518519,7.766642721,127,0.03792831924,1.296296296,0,,1.373847926,5.054723502,12.62384793,7.619681192,"D, W",JLRD,350,761,0.6849684968,292.8102924,1000,0.072,0.002598952359,12.99894724
r64,03/19/2024,r5_E1_6_10,2,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,24.8,1.532258065,1.532258065,4.475806452,5.927419355,0.7234651405,2.629266289,0.4838709677,0.4838709677,4.110960262,49,0.1062932357,1.814516129,0,,1.244239631,22.71889401,5.944700461,1.375792828,"D, W",XXX,350,761,0.6849684968,289.4343579,1000,0.072,0.002629266289,19.1133713
r65,03/19/2024,r5_E1_6_11,2,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,22.8,1.578947368,1.622807018,3.728070175,5.877192982,0.7501205445,2.831609688,0.1315789474,0.1315789474,13.34147052,60,2.153258456,0.1315789474,0.5263157895,0.005771006464,11.30184332,15.5875576,11.16359447,0.9713351415,"E, W",XXX,350,761,0.6849684968,268.7517292,1000,0.072,0.002831609688,22.1290624
r66,03/19/2024,r5_E1_6_12,2,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,23.4,0.9829059829,0.9829059829,2.307692308,5.811965812,0.7667883587,2.748540723,0,,21.74378504,50,1.296647518,-2.692307692,-2.136752137,,3.830645161,10.44354839,10.44354839,1.301907461,"E, W",XXX,350,761,0.6849684968,276.8741949,1000,0.072,0.002748540723,22.44505641
r118,03/22/2024,r5_E1_6_19,3,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,20.8,1.442307692,1.442307692,6.442307692,6.490384615,0.9400653694,2.781743957,0,0,22.54135807,47,0.1040160825,1.923076923,0,,7.488479263,9.470046083,13.80184332,2.365587087,"E, W",JLRS,350,761,0.6849684968,273.5693909,1000,0.072,0.002781743957,34.14292824
r119,03/22/2024,r5_E1_6_20,3,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.2,1.462264151,1.462264151,6.367924528,6.41509434,0.9140230838,2.728379696,0,0,21.26880281,50,0.03936573329,1.698113208,0,0,8.266129032,14.37211982,14.0264977,2.121703542,"E, W",JLRS,350,761,0.6849684968,278.9201228,1000,0.072,0.002728379696,31.65823078
r120,03/22/2024,r5_E1_6_21,3,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.8,1.467889908,1.467889908,5.779816514,5.825688073,0.9036101513,2.656775204,0,0,19.63780963,40,0.3279191269,1.834862385,0.04587155963,0,10.22465438,14.890553,17.42511521,1.700576982,"E, W",DLRS,350,761,0.6849684968,286.4374821,1000,0.072,0.002656775204,30.12898598
r172,06/01/2024,r5_E1_6_28,4,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Gina Shome,24.4,2.008196721,2.008196721,5.368852459,6.43442623,1.505809764,2.53137853,0.04098360656,0.04098360656,16.98634322,90,0.0399436679,1.229508197,0,4.10E-02,0.1555299539,16.77995392,7.275345622,1.586286941,"E, W",NR,350,761,0.6849684968,300.6267103,1000,0.072,0.00253137853,79.71954542
r173,06/01/2024,r5_E1_6_29,4,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Gina Shome,24.8,1.975806452,1.975806452,5.040322581,6.370967742,1.476906158,2.489643252,0.04032258065,0.04032258065,16.15994873,90,0.03917473859,0.9274193548,-0.04032258065,4.03E-02,1.538018433,12.01036866,2.8859447,1.581919988,"E, W",NR,350,761,0.6849684968,305.6662835,1000,0.072,0.002489643252,75.42415033
r174,06/01/2024,r5_E1_6_30,4,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Gina Shome,25.2,1.944444444,1.944444444,5.158730159,6.349206349,1.471445221,2.532505858,0,0,17.0090475,93,0.1620859264,1.388888889,0,0.00E+00,1.399769585,11.18087558,2.505760369,1.549395793,"E, W",NR,350,761,0.6849684968,300.4928883,1000,0.072,0.002532505858,76.15635678
r11,02/25/2024,r5_E1_6_2,1,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_2,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,26.8,6.679104478,6.679104478,6.343283582,6.567164179,0.6268656716,2.504148185,0.2985074627,0.07462686567,16.44404639,54,1.81E-02,0,0,0.787037037,3.75,17.54032258,17.54032258,1.794797352,"D, W",JLRD,350,761,0.6849684968,303.8957536,1000,0.072,0.002504148185,13.66710415
r12,02/25/2024,r5_E1_6_3,1,162.0324049,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_2,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,27.8,1.366906475,1.366906475,6.223021583,6.54676259,0.5717843308,2.499442776,0.9712230216,0.8273381295,-15.84969076,64,0.07608458688,1.618705036,0.4316546763,,24.95391705,38.22580645,46.24423963,2.440157031,"D, W",JLRD,350,761,0.6849684968,304.4678628,1000,0.072,0.002499442776,11.34946007
r13,02/25/2024,r5_E1_7_1,1,97.94122645,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,27.6,1.811594203,1.811594203,4.637681159,4.891304348,0.5009846993,2.621023185,0,0,18.85563688,66,0.09578938896,1.376811594,0.5797101449,0,6.520737327,10.43778802,12.78801843,1.401699846,"E, W",JLRS,350,1079,0.755073478,411.6712916,1000,0.072,0.002621023185,9.136656353
r14,02/25/2024,r5_E1_7_2,1,97.94122645,staggered,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,25.2,2.142857143,2.142857143,5.753968254,6.071428571,0.5804367201,2.909075185,0,0,25.78062581,62,0.007289184176,2.817460317,0.1587301587,0,7.465437788,8.903225806,9.751152074,1.662718342,"E, W",DLRS,350,1079,0.755073478,370.9082548,1000,0.072,0.002909075185,13.61232182
