Order,No.,Height [level],Fur Density [furs/cm^2],Fur Arrangement,Number of Drops,Needle,Fur Sample,Fur Type,Fur Orientation,Replication,Camera Settings,Lighting,Names,Resolution [pixels/mm],Steady State Penetration Depth [mm],Maximum Penetration Depth [mm],Droplet Final Spread [mm],Droplet Maximum Spread [mm],Droplet Velocity [m/s],Droplet Diameter [mm],Steady State Dome Height [mm],Minimum Dome Height [mm],Volume Below Fur at Max. Spread [mm^3],Video Index of Max. Spread,Delta_pos,Delta_spread,Delta_Pen,Delta_DomeHeight,Tausp,Tausx,Taush,Tauss,Taumaxspread,Date,Filename,Density of Water (kg/m^3),Viscosity of Water,Surface Tension of Water (N/m),Initial Impact Classification,Initial Impact Dome,Initial Impact Shape,Final Impact Classification,Fur Strand Square Length Dimension (um) [l],Inter-fiber spacing (um) [d],Do (m),Aspect Ratio,Modified Aspect Ratio,Weber #,Initial Spread
65,r65,2,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,22.8,1.578947368,1.622807018,3.728070175,5.877192982,0.7501205445,2.831609688,0.1315789474,0.1315789474,13.34147052,60,2.153258456,0.1315789474,0.5263157895,0.005771006464,11.30184332,15.5875576,11.16359447,,0.9713351415,03/19/2024,r5_E1_6_11,997.77,0.001,0.0728,"E, W",E,W,XXX,350,761,0.002831609688,0.6849684968,0.2687517292,21.83708036,3.596491228
66,r66,2,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,23.4,0.9829059829,0.9829059829,2.307692308,5.811965812,0.7667883587,2.748540723,0,,21.74378504,50,1.296647518,-2.692307692,-2.136752137,,3.830645161,10.44354839,10.44354839,,1.301907461,03/19/2024,r5_E1_6_12,997.77,0.001,0.0728,"E, W",E,W,XXX,350,761,0.002748540723,0.6849684968,0.2768741949,22.14890499,5
67,r67,2,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,24,1.958333333,2.291666667,4.458333333,5,0.6662381004,2.619352882,0,0,18.81961137,51,2.34E-04,1.541666667,0.04166666667,,2.540322581,9.383640553,3.888248848,,0.7630565225,3/19/2024,r5_E1_7_10,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1079,0.002619352882,0.755073478,0.4119338053,15.93499766,2.916666667
68,r68,2,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,24,1.958333333,2.25,4.333333333,4.75,0.6480541685,2.58051055,0,0,17.99473828,61,0.03659134456,1.541666667,0.04166666667,,7.638248848,11.09447005,3.352534562,,0.6696909065,3/19/2024,r5_E1_7_11,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1079,0.00258051055,0.755073478,0.4181343107,14.85344931,2.791666667
69,r69,2,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,23.7,1.983122363,2.405063291,4.514767932,4.978902954,0.7025857406,2.618392927,0,0,18.79892761,39,0.1008970152,1.603375527,0.04219409283,,10.47235023,14.82718894,4.251152074,,0.8049812538,3/19/2024,r5_E1_7_12,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1079,0.002618392927,0.755073478,0.4120848284,17.7146487,2.911392405
70,r70,2,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,20.4,3.921568627,3.970588235,4.117647059,4.950980392,0.7847826087,2.737861543,0,0,21.4913186,61,0.1239675211,1.323529412,0,0,4.285714286,24.93087558,1.705069124,,3.057501032,03/22/2024,r5_E1_8_10,997.77,0.001,0.0728,"E, i",E,i,NRND,350,1650,0.002737861543,0.825,0.6026601325,23.11049696,2.794117647
71,r71,2,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.3,4.694835681,4.741784038,4.366197183,4.507042254,0.7393076407,2.638054339,0.5633802817,0,19.22559675,61,0.125727165,1.737089202,0,0.636778417,5.702764977,20.21889401,22.98387097,,3.082720445,03/22/2024,r5_E1_8_11,997.77,0.001,0.0728,"D, i",D,i,i,350,1650,0.002638054339,0.825,0.6254609602,19.76210438,2.629107981
72,r72,2,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.6,4.62962963,5,4.212962963,4.62962963,0.7171902852,2.608758374,0,0,18.59217447,62,0.1390135228,1.342592593,0.9259259259,0,4.556451613,15.92741935,1.491935484,,2.29096944,03/22/2024,r5_E1_8_12,997.77,0.001,0.0728,"E, i",E,i,NRND,350,1650,0.002608758374,0.825,0.632484793,18.3908463,2.87037037
118,r118,3,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,20.8,1.442307692,1.442307692,6.442307692,6.490384615,0.7823899231,2.781743957,0,0,22.54135807,47,0.1040160825,1.923076923,0,,7.488479263,9.470046083,13.80184332,13.80184332,2.365587087,03/22/2024,r5_E1_6_19,997.77,0.001,0.0728,"E, W",E,W,JLRS,350,761,0.002781743957,0.6849684968,0.2735693909,23.33795039,4.519230769
119,r119,3,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.2,1.462264151,1.462264151,6.367924528,6.41509434,0.8121938923,2.728379696,0,0,21.26880281,50,0.03936573329,1.698113208,0,0,8.266129032,14.37211982,14.0264977,14.37211982,2.121703542,03/22/2024,r5_E1_6_20,997.77,0.001,0.0728,"E, W",E,W,JLRS,350,761,0.002728379696,0.6849684968,0.2789201228,24.66739624,4.669811321
